user_id,start_date,end_date,plan_type
user_14935,2023-11-05,2023-12-04,pro
user_10132,2023-11-27,2023-12-26,basic
user_23181,2023-09-30,2023-10-29,premium
user_4888,2023-07-29,2023-08-27,premium
user_27889,2023-08-07,2023-09-05,basic
user_18797,2023-11-17,2023-12-16,premium
user_18910,2023-07-13,2023-08-11,pro
user_28388,2023-10-19,2023-11-17,basic
user_15300,2023-12-25,2024-01-23,premium
user_9400,2023-06-15,2023-07-14,basic
user_15036,2023-05-05,2023-06-03,pro
user_5045,2023-11-26,2023-12-25,basic
user_12547,2023-06-08,2023-07-07,premium
user_23840,2023-07-23,2023-08-21,basic
user_3725,2023-08-08,2023-09-06,premium
user_13504,2023-03-18,2023-04-16,basic
user_26743,2023-10-24,2023-11-22,basic
user_22880,2023-08-18,2023-09-16,pro
user_16396,2023-04-09,2023-05-08,premium
user_12777,2023-12-22,2024-01-20,pro
user_19070,2023-09-25,2023-10-24,pro
user_14339,2023-07-15,2023-08-13,basic
user_27667,2023-05-20,2023-06-18,basic
user_18420,2023-07-06,2023-08-04,premium
user_5896,2023-07-06,2023-08-04,basic
user_21497,2023-08-12,2023-09-10,premium
user_11927,2023-12-04,2024-01-02,pro
user_10761,2023-09-16,2023-10-15,basic
user_24674,2023-12-09,2024-01-07,premium
user_18523,2023-11-14,2023-12-13,premium
user_15858,2023-04-17,2023-05-16,pro
user_779,2023-10-27,2023-11-25,pro
user_14029,2023-06-29,2023-07-28,premium
user_5336,2023-12-12,2024-01-10,premium
user_1970,2023-06-16,2023-07-15,pro
user_7349,2023-12-14,2024-01-12,basic
user_14254,2023-12-20,2024-01-18,pro
user_543,2023-08-13,2023-09-11,pro
user_11912,2023-09-12,2023-10-11,basic
user_9568,2023-03-10,2023-04-08,pro
user_10907,2023-10-28,2023-11-26,pro
user_14956,2023-01-28,2023-02-26,premium
user_23779,2023-04-18,2023-05-17,pro
user_7532,2023-12-07,2024-01-05,pro
user_11174,2023-11-03,2023-12-02,pro
user_24190,2023-10-30,2023-11-28,premium
user_25682,2023-09-21,2023-10-20,premium
user_24766,2023-08-05,2023-09-03,pro
user_18134,2023-11-11,2023-12-10,pro
user_29944,2023-09-08,2023-10-07,pro
user_10244,2023-08-28,2023-09-26,premium
user_4570,2023-12-25,2024-01-23,basic
user_17457,2023-07-30,2023-08-28,pro
user_2764,2023-08-29,2023-09-27,premium
user_5076,2023-05-15,2023-06-13,premium
user_2886,2023-10-09,2023-11-07,pro
user_23168,2023-03-15,2023-04-13,pro
user_28766,2023-11-29,2023-12-28,premium
user_25296,2023-06-13,2023-07-12,basic
user_22739,2023-03-26,2023-04-24,pro
user_5240,2023-11-19,2023-12-18,premium
user_26663,2023-12-31,2024-01-29,premium
user_29793,2023-06-07,2023-07-06,premium
user_4788,2023-12-15,2024-01-13,premium
user_16874,2023-10-21,2023-11-19,pro
user_5436,2023-10-21,2023-11-19,pro
user_29207,2023-09-21,2023-10-20,pro
user_8396,2023-06-01,2023-06-30,premium
user_27251,2023-12-23,2024-01-21,basic
user_17246,2023-09-09,2023-10-08,pro
user_17916,2023-11-05,2023-12-04,basic
user_18447,2023-06-15,2023-07-14,pro
user_17529,2023-04-05,2023-05-04,premium
user_5010,2023-08-09,2023-09-07,premium
user_11062,2023-10-12,2023-11-10,premium
user_28977,2023-04-28,2023-05-27,basic
user_24467,2023-12-28,2024-01-26,pro
user_29288,2023-09-25,2023-10-24,premium
user_19373,2023-11-19,2023-12-18,pro
user_29603,2023-06-14,2023-07-13,pro
user_12173,2023-04-29,2023-05-28,pro
user_17825,2023-08-10,2023-09-08,basic
user_29879,2023-09-25,2023-10-24,pro
user_20094,2023-03-15,2023-04-13,pro
user_19937,2023-12-17,2024-01-15,basic
user_14544,2023-09-01,2023-09-30,pro
user_19143,2023-12-06,2024-01-04,basic
user_14415,2023-07-30,2023-08-28,premium
user_17635,2023-03-26,2023-04-24,pro
user_10588,2024-01-01,2024-01-30,pro
user_2874,2023-08-30,2023-09-28,premium
user_20978,2023-10-29,2023-11-27,pro
user_16126,2023-08-29,2023-09-27,pro
user_10493,2023-09-01,2023-09-30,basic
user_25740,2023-08-15,2023-09-13,pro
user_27988,2023-08-31,2023-09-29,basic
user_14123,2023-09-04,2023-10-03,pro
user_27292,2023-08-28,2023-09-26,premium
user_3852,2023-09-27,2023-10-26,pro
user_27435,2023-07-12,2023-08-10,premium
user_336,2023-12-06,2024-01-04,premium
user_2127,2023-11-14,2023-12-13,premium
user_14792,2023-04-11,2023-05-10,basic
user_16008,2023-07-20,2023-08-18,pro
user_3440,2023-10-01,2023-10-30,premium
user_24949,2023-04-18,2023-05-17,premium
user_7790,2023-05-10,2023-06-08,basic
user_16382,2023-06-12,2023-07-11,premium
user_23924,2023-10-18,2023-11-16,basic
user_29507,2023-04-21,2023-05-20,pro
user_7087,2023-04-08,2023-05-07,premium
user_17218,2023-09-21,2023-10-20,premium
user_29073,2023-06-28,2023-07-27,basic
user_12188,2023-09-29,2023-10-28,premium
user_28773,2023-09-30,2023-10-29,basic
user_11268,2023-10-09,2023-11-07,basic
user_5163,2023-10-21,2023-11-19,pro
user_17984,2023-06-06,2023-07-05,pro
user_4996,2023-08-29,2023-09-27,premium
user_859,2023-07-29,2023-08-27,basic
user_1298,2023-10-28,2023-11-26,pro
user_28065,2023-11-21,2023-12-20,premium
user_755,2023-12-03,2024-01-01,premium
user_19315,2023-05-21,2023-06-19,pro
user_27338,2023-09-11,2023-10-10,basic
user_16233,2023-04-02,2023-05-01,basic
user_25999,2023-07-04,2023-08-02,basic
user_25358,2023-07-14,2023-08-12,pro
user_16955,2023-07-21,2023-08-19,premium
user_7615,2023-12-07,2024-01-05,basic
user_2265,2023-07-25,2023-08-23,basic
user_13988,2023-09-03,2023-10-02,premium
user_27959,2023-12-21,2024-01-19,pro
user_1083,2023-10-01,2023-10-30,premium
user_18388,2023-11-09,2023-12-08,basic
user_17084,2023-05-25,2023-06-23,pro
user_27011,2023-06-09,2023-07-08,basic
user_29757,2023-05-11,2023-06-09,premium
user_14511,2023-08-18,2023-09-16,pro
user_5731,2023-10-24,2023-11-22,premium
user_25178,2023-12-08,2024-01-06,pro
user_15316,2023-08-31,2023-09-29,pro
user_15764,2023-10-22,2023-11-20,pro
user_9766,2023-05-25,2023-06-23,premium
user_19702,2023-08-01,2023-08-30,basic
user_25623,2023-06-29,2023-07-28,premium
user_21283,2023-07-21,2023-08-19,basic
user_9340,2023-12-13,2024-01-11,premium
user_25775,2023-08-26,2023-09-24,basic
user_16172,2023-08-19,2023-09-17,premium
user_27478,2023-11-09,2023-12-08,basic
user_9895,2023-06-02,2023-07-01,pro
user_28422,2023-11-14,2023-12-13,pro
user_22633,2023-09-27,2023-10-26,basic
user_21213,2023-12-19,2024-01-17,premium
user_24412,2023-07-02,2023-07-31,premium
user_20944,2023-08-28,2023-09-26,pro
user_3382,2023-10-23,2023-11-21,pro
user_10729,2023-03-12,2023-04-10,premium
user_14357,2023-10-08,2023-11-06,premium
user_5585,2023-10-23,2023-11-21,basic
user_10363,2023-10-29,2023-11-27,pro
user_10740,2023-11-12,2023-12-11,pro
user_17275,2023-07-12,2023-08-10,pro
user_7062,2023-09-07,2023-10-06,basic
user_25226,2023-05-15,2023-06-13,pro
user_13494,2023-11-01,2023-11-30,basic
user_1151,2023-08-01,2023-08-30,premium
user_29208,2023-07-30,2023-08-28,basic
user_4721,2023-10-10,2023-11-08,premium
user_19244,2023-06-02,2023-07-01,pro
user_16728,2023-08-19,2023-09-17,basic
user_26027,2023-05-15,2023-06-13,basic
user_16810,2023-09-26,2023-10-25,premium
user_22867,2023-09-29,2023-10-28,premium
user_4191,2023-07-30,2023-08-28,pro
user_6616,2023-08-05,2023-09-03,pro
user_28945,2023-07-02,2023-07-31,pro
user_302,2023-12-21,2024-01-19,basic
user_21080,2023-08-17,2023-09-15,premium
user_25607,2023-10-26,2023-11-24,premium
user_25285,2023-04-26,2023-05-25,pro
user_26890,2023-07-17,2023-08-15,premium
user_29910,2023-11-26,2023-12-25,basic
user_2425,2023-09-11,2023-10-10,premium
user_17227,2023-07-25,2023-08-23,premium
user_15017,2023-07-18,2023-08-16,pro
user_2613,2023-12-13,2024-01-11,basic
user_5048,2023-08-14,2023-09-12,premium
user_23755,2023-08-31,2023-09-29,basic
user_5775,2023-12-16,2024-01-14,premium
user_24297,2023-10-12,2023-11-10,basic
user_21750,2023-10-03,2023-11-01,pro
user_6887,2023-05-16,2023-06-14,basic
user_417,2023-12-20,2024-01-18,basic
user_29580,2023-07-17,2023-08-15,premium
user_7455,2023-07-26,2023-08-24,premium
user_15921,2023-08-16,2023-09-14,basic
user_11110,2023-11-01,2023-11-30,premium
user_26134,2023-12-09,2024-01-07,basic
user_21567,2023-07-28,2023-08-26,premium
user_19717,2023-06-16,2023-07-15,premium
user_18464,2023-10-25,2023-11-23,premium
user_2101,2023-09-18,2023-10-17,basic
user_23346,2023-08-15,2023-09-13,premium
user_21834,2023-07-02,2023-07-31,pro
user_2055,2023-04-27,2023-05-26,premium
user_22856,2023-07-24,2023-08-22,premium
user_22221,2023-05-27,2023-06-25,basic
user_20256,2023-11-03,2023-12-02,premium
user_12145,2023-10-15,2023-11-13,premium
user_13441,2023-10-30,2023-11-28,premium
user_25826,2023-11-27,2023-12-26,premium
user_5082,2023-12-22,2024-01-20,basic
user_25242,2023-10-03,2023-11-01,basic
user_7009,2023-10-24,2023-11-22,pro
user_16990,2023-07-10,2023-08-08,basic
user_13811,2023-06-23,2023-07-22,pro
user_8766,2023-12-04,2024-01-02,premium
user_15492,2023-08-31,2023-09-29,pro
user_26347,2023-07-29,2023-08-27,basic
user_16860,2023-12-02,2023-12-31,premium
user_14212,2023-06-22,2023-07-21,premium
user_5113,2023-06-02,2023-07-01,premium
user_22193,2023-12-18,2024-01-16,premium
user_9930,2023-09-04,2023-10-03,premium
user_29936,2023-10-01,2023-10-30,premium
user_1184,2023-11-29,2023-12-28,premium
user_7839,2023-08-04,2023-09-02,premium
user_2600,2023-11-11,2023-12-10,premium
user_5673,2023-06-30,2023-07-29,premium
user_4716,2023-08-29,2023-09-27,premium
user_27060,2023-12-04,2024-01-02,premium
user_2009,2023-05-27,2023-06-25,premium
user_25016,2023-10-19,2023-11-17,basic
user_4958,2023-03-27,2023-04-25,basic
user_6993,2023-11-02,2023-12-01,pro
user_12786,2023-12-23,2024-01-21,premium
user_12806,2023-05-19,2023-06-17,basic
user_20686,2023-07-18,2023-08-16,premium
user_24098,2023-04-13,2023-05-12,premium
user_8315,2023-10-20,2023-11-18,basic
user_26525,2023-09-12,2023-10-11,premium
user_13317,2023-07-28,2023-08-26,premium
user_21779,2023-09-11,2023-10-10,pro
user_18919,2023-07-08,2023-08-06,premium
user_29887,2023-11-18,2023-12-17,premium
user_20088,2023-12-12,2024-01-10,pro
user_2727,2023-07-31,2023-08-29,basic
user_15727,2023-09-20,2023-10-19,basic
user_22027,2023-03-05,2023-04-03,basic
user_5416,2023-10-13,2023-11-11,basic
user_20609,2023-09-14,2023-10-13,pro
user_1560,2023-07-31,2023-08-29,premium
user_9294,2023-08-20,2023-09-18,premium
user_19032,2023-09-19,2023-10-18,basic
user_4741,2023-09-01,2023-09-30,basic
user_26387,2023-10-23,2023-11-21,pro
user_11790,2023-10-26,2023-11-24,basic
user_3012,2023-07-02,2023-07-31,pro
user_22270,2023-12-05,2024-01-03,pro
user_25592,2023-10-06,2023-11-04,premium
user_23454,2023-07-14,2023-08-12,pro
user_12432,2023-12-06,2024-01-04,premium
user_302,2023-09-22,2023-10-21,premium
user_8221,2023-07-14,2023-08-12,pro
user_7588,2023-12-05,2024-01-03,basic
user_17627,2023-11-18,2023-12-17,premium
user_1615,2023-10-03,2023-11-01,premium
user_22516,2023-07-18,2023-08-16,premium
user_23292,2023-07-11,2023-08-09,premium
user_3158,2023-10-18,2023-11-16,basic
user_20832,2023-09-03,2023-10-02,pro
user_29349,2023-07-25,2023-08-23,basic
user_5639,2023-08-10,2023-09-08,basic
user_24733,2023-08-16,2023-09-14,premium
user_7202,2023-11-24,2023-12-23,basic
user_23045,2023-04-17,2023-05-16,pro
user_29974,2023-08-15,2023-09-13,premium
user_23553,2023-07-31,2023-08-29,pro
user_22870,2023-09-22,2023-10-21,basic
user_7079,2023-08-05,2023-09-03,basic
user_13830,2023-10-19,2023-11-17,basic
user_14955,2023-08-20,2023-09-18,premium
user_8500,2023-09-10,2023-10-09,basic
user_5161,2023-10-05,2023-11-03,pro
user_15940,2023-08-28,2023-09-26,premium
user_18896,2023-11-14,2023-12-13,pro
user_12018,2023-11-09,2023-12-08,premium
user_14906,2023-10-23,2023-11-21,basic
user_29043,2023-09-08,2023-10-07,pro
user_6513,2023-09-03,2023-10-02,basic
user_4997,2023-09-16,2023-10-15,premium
user_11539,2023-08-03,2023-09-01,premium
user_1390,2023-12-06,2024-01-04,pro
user_14478,2023-10-10,2023-11-08,pro
user_12756,2023-08-10,2023-09-08,basic
user_22104,2023-05-31,2023-06-29,premium
user_3535,2023-01-25,2023-02-23,basic
user_24125,2023-08-17,2023-09-15,pro
user_29106,2023-12-19,2024-01-17,basic
user_8654,2023-09-16,2023-10-15,premium
user_14232,2023-08-04,2023-09-02,premium
user_915,2023-05-03,2023-06-01,premium
user_29458,2023-08-23,2023-09-21,pro
user_18074,2023-11-12,2023-12-11,premium
user_542,2023-06-05,2023-07-04,pro
user_26089,2023-05-16,2023-06-14,basic
user_4412,2023-09-14,2023-10-13,basic
user_11223,2023-12-07,2024-01-05,basic
user_27527,2023-08-06,2023-09-04,pro
user_23290,2023-12-11,2024-01-09,basic
user_18375,2023-07-21,2023-08-19,basic
user_18812,2023-07-25,2023-08-23,premium
user_12212,2023-05-05,2023-06-03,basic
user_4547,2023-10-05,2023-11-03,premium
user_14846,2023-07-16,2023-08-14,pro
user_6706,2023-07-14,2023-08-12,premium
user_709,2023-06-10,2023-07-09,basic
user_20795,2023-10-04,2023-11-02,basic
user_3305,2023-12-06,2024-01-04,pro
user_11692,2023-12-01,2023-12-30,basic
user_15131,2023-10-24,2023-11-22,pro
user_169,2023-10-24,2023-11-22,premium
user_8525,2023-07-03,2023-08-01,basic
user_18780,2023-08-21,2023-09-19,basic
user_20666,2023-06-20,2023-07-19,pro
user_9141,2023-07-22,2023-08-20,basic
user_24075,2023-04-22,2023-05-21,premium
user_21840,2023-06-17,2023-07-16,basic
user_7953,2023-08-02,2023-08-31,pro
user_12286,2023-09-05,2023-10-04,pro
user_7637,2023-12-19,2024-01-17,premium
user_3842,2023-08-22,2023-09-20,pro
user_7414,2023-03-24,2023-04-22,pro
user_24709,2023-04-18,2023-05-17,basic
user_22525,2023-12-10,2024-01-08,premium
user_11713,2023-11-08,2023-12-07,basic
user_24264,2023-11-26,2023-12-25,basic
user_21027,2023-09-12,2023-10-11,pro
user_25679,2023-06-27,2023-07-26,premium
user_23053,2023-11-27,2023-12-26,basic
user_7776,2023-10-25,2023-11-23,premium
user_17401,2023-04-11,2023-05-10,basic
user_29983,2023-12-14,2024-01-12,basic
user_14689,2023-11-22,2023-12-21,premium
user_3527,2023-06-04,2023-07-03,pro
user_29707,2023-07-22,2023-08-20,pro
user_28609,2023-12-27,2024-01-25,basic
user_28383,2023-06-09,2023-07-08,basic
user_11373,2023-07-03,2023-08-01,premium
user_4374,2023-07-11,2023-08-09,basic
user_9283,2023-06-13,2023-07-12,basic
user_9219,2023-11-19,2023-12-18,premium
user_12479,2023-11-25,2023-12-24,basic
user_19650,2023-12-20,2024-01-18,pro
user_19196,2023-03-07,2023-04-05,premium
user_24418,2023-08-01,2023-08-30,basic
user_20968,2023-08-07,2023-09-05,basic
user_28862,2023-04-01,2023-04-30,pro
user_3124,2023-08-23,2023-09-21,premium
user_1547,2023-07-18,2023-08-16,basic
user_5903,2023-12-01,2023-12-30,pro
user_2123,2023-07-15,2023-08-13,pro
user_15893,2023-08-26,2023-09-24,premium
user_10914,2023-03-27,2023-04-25,pro
user_23116,2023-10-10,2023-11-08,pro
user_25916,2023-05-15,2023-06-13,basic
user_7903,2023-08-03,2023-09-01,basic
user_12446,2023-03-07,2023-04-05,pro
user_4249,2023-03-26,2023-04-24,premium
user_14798,2023-09-11,2023-10-10,basic
user_27188,2023-06-17,2023-07-16,pro
user_8694,2023-06-02,2023-07-01,basic
user_1007,2023-10-08,2023-11-06,premium
user_15000,2023-12-30,2024-01-28,pro
user_14611,2023-09-18,2023-10-17,pro
user_6155,2023-11-26,2023-12-25,premium
user_19078,2023-12-18,2024-01-16,pro
user_16480,2023-02-21,2023-03-22,premium
user_21720,2023-10-21,2023-11-19,premium
user_19590,2023-12-06,2024-01-04,pro
user_10799,2023-06-18,2023-07-17,basic
user_17007,2023-07-30,2023-08-28,premium
user_21520,2023-08-04,2023-09-02,basic
user_5029,2023-08-31,2023-09-29,premium
user_18467,2023-09-13,2023-10-12,pro
user_5364,2023-10-16,2023-11-14,premium
user_1491,2023-05-29,2023-06-27,premium
user_29897,2023-12-26,2024-01-24,pro
user_21720,2023-11-20,2023-12-19,premium
user_28517,2023-05-25,2023-06-23,pro
user_24013,2023-12-09,2024-01-07,basic
user_26460,2023-02-24,2023-03-25,pro
user_7815,2023-09-15,2023-10-14,premium
user_29259,2023-09-03,2023-10-02,basic
user_9348,2023-07-20,2023-08-18,basic
user_16456,2023-10-20,2023-11-18,basic
user_20766,2023-10-08,2023-11-06,pro
user_13841,2023-11-24,2023-12-23,basic
user_16887,2023-08-03,2023-09-01,basic
user_17010,2023-10-06,2023-11-04,premium
user_19662,2023-12-18,2024-01-16,pro
user_19405,2023-10-09,2023-11-07,pro
user_14866,2023-08-01,2023-08-30,basic
user_7970,2023-04-26,2023-05-25,basic
user_11312,2023-11-08,2023-12-07,premium
user_10960,2023-03-02,2023-03-31,pro
user_1531,2023-11-03,2023-12-02,premium
user_27329,2023-07-22,2023-08-20,basic
user_27184,2023-04-23,2023-05-22,pro
user_17729,2023-12-10,2024-01-08,premium
user_20307,2023-10-19,2023-11-17,pro
user_19523,2023-08-27,2023-09-25,basic
user_10022,2023-08-29,2023-09-27,premium
user_1148,2023-07-20,2023-08-18,pro
user_29169,2023-04-30,2023-05-29,basic
user_724,2023-12-12,2024-01-10,pro
user_3286,2023-11-13,2023-12-12,basic
user_27960,2023-04-05,2023-05-04,premium
user_18747,2023-12-21,2024-01-19,pro
user_13614,2023-07-30,2023-08-28,pro
user_13598,2023-05-31,2023-06-29,basic
user_20339,2023-11-08,2023-12-07,premium
user_17913,2023-07-03,2023-08-01,pro
user_20422,2023-08-21,2023-09-19,premium
user_28610,2023-06-11,2023-07-10,pro
user_15727,2023-07-01,2023-07-30,premium
user_21781,2023-04-01,2023-04-30,premium
user_23633,2023-06-25,2023-07-24,basic
user_9960,2023-08-16,2023-09-14,premium
user_4083,2023-07-30,2023-08-28,premium
user_17420,2023-11-03,2023-12-02,basic
user_14521,2023-11-18,2023-12-17,basic
user_1757,2023-05-22,2023-06-20,premium
user_8336,2023-07-05,2023-08-03,pro
user_26325,2023-03-04,2023-04-02,premium
user_11862,2023-08-31,2023-09-29,pro
user_11516,2023-02-14,2023-03-15,basic
user_28974,2023-11-02,2023-12-01,premium
user_324,2023-08-24,2023-09-22,premium
user_24853,2023-10-22,2023-11-20,basic
user_23375,2023-12-12,2024-01-10,pro
user_18429,2023-06-16,2023-07-15,basic
user_22193,2023-08-26,2023-09-24,pro
user_28409,2023-02-20,2023-03-21,basic
user_15469,2023-09-29,2023-10-28,premium
user_8259,2023-08-10,2023-09-08,basic
user_7431,2023-11-23,2023-12-22,premium
user_6596,2023-12-08,2024-01-06,pro
user_27794,2023-06-12,2023-07-11,pro
user_24741,2023-09-07,2023-10-06,pro
user_2380,2023-06-24,2023-07-23,premium
user_554,2023-12-11,2024-01-09,basic
user_18699,2023-11-04,2023-12-03,pro
user_28770,2023-06-15,2023-07-14,premium
user_4656,2023-11-18,2023-12-17,basic
user_9625,2023-10-21,2023-11-19,pro
user_4544,2023-08-20,2023-09-18,pro
user_15146,2023-10-23,2023-11-21,pro
user_12322,2023-07-16,2023-08-14,basic
user_7597,2023-10-14,2023-11-12,basic
user_19445,2023-11-24,2023-12-23,pro
user_1318,2023-08-08,2023-09-06,premium
user_7981,2023-08-06,2023-09-04,basic
user_13604,2023-12-02,2023-12-31,premium
user_7748,2023-04-22,2023-05-21,basic
user_13282,2023-11-19,2023-12-18,basic
user_27240,2023-10-15,2023-11-13,basic
user_27432,2023-10-14,2023-11-12,pro
user_21519,2023-10-31,2023-11-29,basic
user_19928,2023-11-14,2023-12-13,pro
user_22907,2023-10-31,2023-11-29,premium
user_29490,2023-08-18,2023-09-16,premium
user_22392,2023-08-11,2023-09-09,basic
user_5484,2023-10-07,2023-11-05,basic
user_13844,2023-05-24,2023-06-22,basic
user_11546,2023-07-14,2023-08-12,pro
user_4032,2023-07-07,2023-08-05,premium
user_22979,2023-08-23,2023-09-21,pro
user_23695,2023-02-22,2023-03-23,premium
user_29751,2023-05-18,2023-06-16,premium
user_25128,2023-09-11,2023-10-10,pro
user_12700,2023-11-06,2023-12-05,premium
user_24298,2023-04-27,2023-05-26,basic
user_7569,2023-10-14,2023-11-12,basic
user_15257,2023-12-28,2024-01-26,premium
user_11014,2023-10-15,2023-11-13,premium
user_2188,2023-09-08,2023-10-07,basic
user_18254,2023-12-18,2024-01-16,basic
user_2472,2023-10-28,2023-11-26,premium
user_2609,2023-08-15,2023-09-13,pro
user_7263,2023-10-08,2023-11-06,basic
user_24904,2023-07-27,2023-08-25,pro
user_4051,2023-08-01,2023-08-30,basic
user_16500,2023-11-28,2023-12-27,basic
user_3136,2023-10-20,2023-11-18,basic
user_20165,2023-11-03,2023-12-02,premium
user_980,2023-12-03,2024-01-01,pro
user_23456,2023-03-31,2023-04-29,premium
user_9342,2023-12-18,2024-01-16,pro
user_3279,2023-11-04,2023-12-03,basic
user_1416,2023-12-24,2024-01-22,premium
user_18619,2023-10-15,2023-11-13,basic
user_21759,2023-04-10,2023-05-09,basic
user_27579,2023-07-01,2023-07-30,pro
user_17834,2023-05-11,2023-06-09,basic
user_12177,2023-11-29,2023-12-28,basic
user_7154,2023-09-22,2023-10-21,pro
user_2333,2023-10-01,2023-10-30,basic
user_15362,2023-08-05,2023-09-03,pro
user_15929,2023-09-20,2023-10-19,premium
user_11726,2023-10-23,2023-11-21,pro
user_18815,2023-08-31,2023-09-29,basic
user_24046,2023-05-08,2023-06-06,basic
user_15770,2023-04-06,2023-05-05,pro
user_11374,2023-10-08,2023-11-06,pro
user_10662,2023-12-18,2024-01-16,premium
user_7857,2023-08-31,2023-09-29,basic
user_13132,2023-12-13,2024-01-11,basic
user_28059,2023-08-08,2023-09-06,premium
user_25465,2023-11-13,2023-12-12,premium
user_22936,2023-11-08,2023-12-07,basic
user_4170,2023-04-25,2023-05-24,basic
user_27361,2023-12-01,2023-12-30,premium
user_23701,2023-05-15,2023-06-13,pro
user_16624,2023-09-24,2023-10-23,premium
